swap_index,sol_in_SOL,price_per_token_SOL,retain_multiplier,total_sol_raised,total_tokens_minted,tokens_out_estimate,tokens_out_actual
4526,0.006200,1.0472343907e-7,0.4279624198,28.061200,518593532000000000,59210000000000,59210000000000
4527,0.006200,1.0474580581e-7,0.4280247083,28.067400,518652729000000000,59197000000000,59197000000000
4528,0.006200,1.0476817494e-7,0.4280869968,28.073600,518711914000000000,59185000000000,59185000000000
4529,0.006200,1.0479054646e-7,0.4281492853,28.079800,518771086000000000,59172000000000,59172000000000
4530,0.006200,1.0481292037e-7,0.4282115738,28.086000,518830245000000000,59159000000000,59159000000000
4531,0.006200,1.0483529667e-7,0.4282738623,28.092200,518889392000000000,59147000000000,59147000000000
4532,0.006200,1.0485767535e-7,0.4283361508,28.098400,518948526000000000,59134000000000,59134000000000
4533,0.006200,1.0488005643e-7,0.4283984393,28.104600,519007647000000000,59121000000000,59121000000000
4534,0.006200,1.0490243989e-7,0.4284607278,28.110800,519066756000000000,59109000000000,59109000000000
4535,0.006200,1.0492482574e-7,0.4285230163,28.117000,519125852000000000,59096000000000,59096000000000
4536,0.006200,1.0494721398e-7,0.4285853049,28.123200,519184936000000000,59084000000000,59084000000000
4537,0.006200,1.0496960460e-7,0.4286475934,28.129400,519244007000000000,59071000000000,59071000000000
4538,0.006200,1.0499199762e-7,0.4287098819,28.135600,519303065000000000,59058000000000,59058000000000
4539,0.006200,1.0501439302e-7,0.4287721704,28.141800,519362111000000000,59046000000000,59046000000000
4540,0.006200,1.0503679081e-7,0.4288344589,28.148000,519421144000000000,59033000000000,59033000000000
4541,0.006200,1.0505919099e-7,0.4288967474,28.154200,519480165000000000,59021000000000,59021000000000
4542,0.006200,1.0508159356e-7,0.4289590359,28.160400,519539173000000000,59008000000000,59008000000000
4543,0.006200,1.0510399852e-7,0.4290213244,28.166600,519598169000000000,58996000000000,58996000000000
4544,0.006200,1.0512640586e-7,0.4290836129,28.172800,519657151000000000,58982000000000,58982000000000
4545,0.006200,1.0514881559e-7,0.4291459014,28.179000,519716122000000000,58971000000000,58971000000000
4546,0.006200,1.0517122772e-7,0.4292081900,28.185200,519775080000000000,58958000000000,58958000000000
4547,0.006200,1.0519364222e-7,0.4292704785,28.191400,519834025000000000,58945000000000,58945000000000
4548,0.006200,1.0521605912e-7,0.4293327670,28.197600,519892957000000000,58932000000000,58932000000000
4549,0.006200,1.0523847841e-7,0.4293950555,28.203800,519951877000000000,58920000000000,58920000000000
4550,0.006200,1.0526090008e-7,0.4294573440,28.210000,520010785000000000,58908000000000,58908000000000
4551,0.006200,1.0528332414e-7,0.4295196325,28.216200,520069680000000000,58895000000000,58895000000000
4552,0.006200,1.0530575060e-7,0.4295819210,28.222400,520128562000000000,58882000000000,58882000000000
4553,0.006200,1.0532817943e-7,0.4296442095,28.228600,520187432000000000,58870000000000,58870000000000
4554,0.006200,1.0535061066e-7,0.4297064980,28.234800,520246290000000000,58858000000000,58858000000000
4555,0.006200,1.0537304428e-7,0.4297687865,28.241000,520305135000000000,58845000000000,58845000000000
4556,0.006200,1.0539548028e-7,0.4298310751,28.247200,520363967000000000,58832000000000,58832000000000
4557,0.006200,1.0541791867e-7,0.4298933636,28.253400,520422787000000000,58820000000000,58820000000000
4558,0.006200,1.0544035945e-7,0.4299556521,28.259600,520481594000000000,58807000000000,58807000000000
4559,0.006200,1.0546280262e-7,0.4300179406,28.265800,520540389000000000,58795000000000,58795000000000
4560,0.006200,1.0548524818e-7,0.4300802291,28.272000,520599171000000000,58782000000000,58782000000000
4561,0.006200,1.0550769612e-7,0.4301425176,28.278200,520657941000000000,58770000000000,58770000000000
4562,0.006200,1.0553014646e-7,0.4302048061,28.284400,520716698000000000,58757000000000,58757000000000
4563,0.006200,1.0555259918e-7,0.4302670946,28.290600,520775443000000000,58745000000000,58745000000000
4564,0.006200,1.0557505429e-7,0.4303293831,28.296800,520834175000000000,58732000000000,58732000000000
4565,0.006200,1.0559751179e-7,0.4303916716,28.303000,520892895000000000,58720000000000,58720000000000
4566,0.006200,1.0561997167e-7,0.4304539601,28.309200,520951602000000000,58707000000000,58707000000000
4567,0.006200,1.0564243395e-7,0.4305162487,28.315400,521010297000000000,58695000000000,58695000000000
4568,0.006200,1.0566489861e-7,0.4305785372,28.321600,521068979000000000,58682000000000,58682000000000
4569,0.006200,1.0568736566e-7,0.4306408257,28.327800,521127649000000000,58670000000000,58670000000000
4570,0.006200,1.0570983510e-7,0.4307031142,28.334000,521186306000000000,58657000000000,58657000000000
4571,0.006200,1.0573230693e-7,0.4307654027,28.340200,521244951000000000,58645000000000,58645000000000
4572,0.006200,1.0575478115e-7,0.4308276912,28.346400,521303583000000000,58632000000000,58632000000000
4573,0.006200,1.0577725775e-7,0.4308899797,28.352600,521362203000000000,58620000000000,58620000000000
4574,0.006200,1.0579973674e-7,0.4309522682,28.358800,521420811000000000,58608000000000,58608000000000
4575,0.006200,1.0582221813e-7,0.4310145567,28.365000,521479406000000000,58595000000000,58595000000000
4576,0.006200,1.0584470190e-7,0.4310768452,28.371200,521537989000000000,58583000000000,58583000000000
4577,0.006200,1.0586718805e-7,0.4311391338,28.377400,521596559000000000,58570000000000,58570000000000
4578,0.006200,1.0588967660e-7,0.4312014223,28.383600,521655116000000000,58557000000000,58557000000000
4579,0.006200,1.0591216753e-7,0.4312637108,28.389800,521713662000000000,58546000000000,58546000000000
4580,0.006200,1.0593466086e-7,0.4313259993,28.396000,521772195000000000,58533000000000,58533000000000
4581,0.006200,1.0595715657e-7,0.4313882878,28.402200,521830715000000000,58520000000000,58520000000000
4582,0.006200,1.0597965467e-7,0.4314505763,28.408400,521889223000000000,58508000000000,58508000000000
4583,0.006200,1.0600215515e-7,0.4315128648,28.414600,521947719000000000,58496000000000,58496000000000
4584,0.006200,1.0602465803e-7,0.4315751533,28.420800,522006202000000000,58483000000000,58483000000000
4585,0.006200,1.0604716329e-7,0.4316374418,28.427000,522064673000000000,58471000000000,58471000000000
4586,0.006200,1.0606967094e-7,0.4316997303,28.433200,522123131000000000,58458000000000,58458000000000
4587,0.006200,1.0609218099e-7,0.4317620189,28.439400,522181577000000000,58446000000000,58446000000000
4588,0.006200,1.0611469341e-7,0.4318243074,28.445600,522240010000000000,58433000000000,58433000000000
4589,0.006200,1.0613720823e-7,0.4318865959,28.451800,522298432000000000,58422000000000,58422000000000
4590,0.006200,1.0615972544e-7,0.4319488844,28.458000,522356840000000000,58408000000000,58408000000000
4591,0.006200,1.0618224503e-7,0.4320111729,28.464200,522415237000000000,58397000000000,58397000000000
4592,0.006200,1.0620476701e-7,0.4320734614,28.470400,522473621000000000,58384000000000,58384000000000
4593,0.006200,1.0622729138e-7,0.4321357499,28.476600,522531992000000000,58371000000000,58371000000000
4594,0.006200,1.0624981814e-7,0.4321980384,28.482800,522590351000000000,58359000000000,58359000000000
4595,0.006200,1.0627234729e-7,0.4322603269,28.489000,522648698000000000,58347000000000,58347000000000
4596,0.006200,1.0629487882e-7,0.4323226154,28.495200,522707033000000000,58335000000000,58335000000000
4597,0.006200,1.0631741275e-7,0.4323849039,28.501400,522765355000000000,58322000000000,58322000000000
4598,0.006200,1.0633994906e-7,0.4324471925,28.507600,522823665000000000,58310000000000,58310000000000
4599,0.006200,1.0636248776e-7,0.4325094810,28.513800,522881962000000000,58297000000000,58297000000000
4600,0.006200,1.0638502884e-7,0.4325717695,28.520000,522940247000000000,58285000000000,58285000000000
4601,0.006200,1.0640757232e-7,0.4326340580,28.526200,522998520000000000,58273000000000,58273000000000
4602,0.006200,1.0643011819e-7,0.4326963465,28.532400,523056780000000000,58260000000000,58260000000000
4603,0.006200,1.0645266644e-7,0.4327586350,28.538600,523115028000000000,58248000000000,58248000000000
4604,0.006200,1.0647521708e-7,0.4328209235,28.544800,523173264000000000,58236000000000,58236000000000
4605,0.006200,1.0649777011e-7,0.4328832120,28.551000,523231487000000000,58223000000000,58223000000000
4606,0.006200,1.0652032553e-7,0.4329455005,28.557200,523289698000000000,58211000000000,58211000000000
4607,0.006200,1.0654288333e-7,0.4330077890,28.563400,523347897000000000,58199000000000,58199000000000
4608,0.006200,1.0656544353e-7,0.4330700776,28.569600,523406083000000000,58186000000000,58186000000000
4609,0.006200,1.0658800611e-7,0.4331323661,28.575800,523464257000000000,58174000000000,58174000000000
4610,0.006200,1.0661057108e-7,0.4331946546,28.582000,523522419000000000,58162000000000,58162000000000
4611,0.006200,1.0663313844e-7,0.4332569431,28.588200,523580569000000000,58150000000000,58150000000000
4612,0.006200,1.0665570819e-7,0.4333192316,28.594400,523638706000000000,58137000000000,58137000000000
4613,0.006200,1.0667828032e-7,0.4333815201,28.600600,523696831000000000,58125000000000,58125000000000
4614,0.006200,1.0670085485e-7,0.4334438086,28.606800,523754943000000000,58112000000000,58112000000000
4615,0.006200,1.0672343176e-7,0.4335060971,28.613000,523813043000000000,58100000000000,58100000000000
4616,0.006200,1.0674601106e-7,0.4335683856,28.619200,523871131000000000,58088000000000,58088000000000
4617,0.006200,1.0676859275e-7,0.4336306741,28.625400,523929207000000000,58076000000000,58076000000000
4618,0.006200,1.0679117683e-7,0.4336929627,28.631600,523987270000000000,58063000000000,58063000000000
4619,0.006200,1.0681376329e-7,0.4337552512,28.637800,524045321000000000,58051000000000,58051000000000
4620,0.006200,1.0683635215e-7,0.4338175397,28.644000,524103360000000000,58039000000000,58039000000000
4621,0.006200,1.0685894339e-7,0.4338798282,28.650200,524161387000000000,58027000000000,58027000000000
4622,0.006200,1.0688153702e-7,0.4339421167,28.656400,524219401000000000,58014000000000,58014000000000
4623,0.006200,1.0690413304e-7,0.4340044052,28.662600,524277403000000000,58002000000000,58002000000000
4624,0.006200,1.0692673144e-7,0.4340666937,28.668800,524335393000000000,57990000000000,57990000000000
4625,0.006200,1.0694933224e-7,0.4341289822,28.675000,524393370000000000,57977000000000,57977000000000
4626,0.006200,1.0697193542e-7,0.4341912707,28.681200,524451336000000000,57966000000000,57966000000000
4627,0.006200,1.0699454099e-7,0.4342535592,28.687400,524509289000000000,57953000000000,57953000000000
4628,0.006200,1.0701714895e-7,0.4343158478,28.693600,524567229000000000,57940000000000,57940000000000
4629,0.006200,1.0703975930e-7,0.4343781363,28.699800,524625158000000000,57929000000000,57929000000000
4630,0.006200,1.0706237204e-7,0.4344404248,28.706000,524683074000000000,57916000000000,57916000000000
4631,0.006200,1.0708498716e-7,0.4345027133,28.712200,524740978000000000,57904000000000,57904000000000
4632,0.006200,1.0710760468e-7,0.4345650018,28.718400,524798870000000000,57892000000000,57892000000000
4633,0.006200,1.0713022458e-7,0.4346272903,28.724600,524856750000000000,57880000000000,57880000000000
4634,0.006200,1.0715284687e-7,0.4346895788,28.730800,524914617000000000,57867000000000,57867000000000
4635,0.006200,1.0717547155e-7,0.4347518673,28.737000,524972472000000000,57855000000000,57855000000000
4636,0.006200,1.0719809861e-7,0.4348141558,28.743200,525030315000000000,57843000000000,57843000000000
4637,0.006200,1.0722072807e-7,0.4348764443,28.749400,525088146000000000,57831000000000,57831000000000
4638,0.006200,1.0724335991e-7,0.4349387328,28.755600,525145964000000000,57818000000000,57818000000000
4639,0.006200,1.0726599414e-7,0.4350010214,28.761800,525203771000000000,57807000000000,57807000000000
4640,0.006200,1.0728863076e-7,0.4350633099,28.768000,525261565000000000,57794000000000,57794000000000
4641,0.006200,1.0731126977e-7,0.4351255984,28.774200,525319347000000000,57782000000000,57782000000000
4642,0.006200,1.0733391116e-7,0.4351878869,28.780400,525377117000000000,57770000000000,57770000000000
4643,0.006200,1.0735655495e-7,0.4352501754,28.786600,525434874000000000,57757000000000,57757000000000
4644,0.006200,1.0737920112e-7,0.4353124639,28.792800,525492619000000000,57745000000000,57745000000000
4645,0.006200,1.0740184968e-7,0.4353747524,28.799000,525550353000000000,57734000000000,57734000000000
4646,0.006200,1.0742450063e-7,0.4354370409,28.805200,525608074000000000,57721000000000,57721000000000
4647,0.006200,1.0744715397e-7,0.4354993294,28.811400,525665783000000000,57709000000000,57709000000000
4648,0.006200,1.0746980969e-7,0.4355616179,28.817600,525723479000000000,57696000000000,57696000000000
4649,0.006200,1.0749246781e-7,0.4356239065,28.823800,525781164000000000,57685000000000,57685000000000
4650,0.006200,1.0751512831e-7,0.4356861950,28.830000,525838836000000000,57672000000000,57672000000000
4651,0.006200,1.0753779120e-7,0.4357484835,28.836200,525896496000000000,57660000000000,57660000000000
4652,0.006200,1.0756045648e-7,0.4358107720,28.842400,525954145000000000,57649000000000,57649000000000
4653,0.006200,1.0758312414e-7,0.4358730605,28.848600,526011780000000000,57635000000000,57635000000000
4654,0.006200,1.0760579420e-7,0.4359353490,28.854800,526069404000000000,57624000000000,57624000000000
4655,0.006200,1.0762846664e-7,0.4359976375,28.861000,526127016000000000,57612000000000,57612000000000
4656,0.006200,1.0765114147e-7,0.4360599260,28.867200,526184615000000000,57599000000000,57599000000000
4657,0.006200,1.0767381869e-7,0.4361222145,28.873400,526242203000000000,57588000000000,57588000000000
4658,0.006200,1.0769649830e-7,0.4361845030,28.879600,526299778000000000,57575000000000,57575000000000
4659,0.006200,1.0771918030e-7,0.4362467916,28.885800,526357341000000000,57563000000000,57563000000000
4660,0.006200,1.0774186468e-7,0.4363090801,28.892000,526414892000000000,57551000000000,57551000000000
4661,0.006200,1.0776455146e-7,0.4363713686,28.898200,526472431000000000,57539000000000,57539000000000
4662,0.006200,1.0778724062e-7,0.4364336571,28.904400,526529958000000000,57527000000000,57527000000000
4663,0.006200,1.0780993217e-7,0.4364959456,28.910600,526587473000000000,57515000000000,57515000000000
4664,0.006200,1.0783262611e-7,0.4365582341,28.916800,526644975000000000,57502000000000,57502000000000
4665,0.006200,1.0785532243e-7,0.4366205226,28.923000,526702466000000000,57491000000000,57491000000000
4666,0.006200,1.0787802115e-7,0.4366828111,28.929200,526759944000000000,57478000000000,57478000000000
4667,0.006200,1.0790072225e-7,0.4367450996,28.935400,526817410000000000,57466000000000,57466000000000
4668,0.006200,1.0792342574e-7,0.4368073881,28.941600,526874864000000000,57454000000000,57454000000000
4669,0.006200,1.0794613162e-7,0.4368696766,28.947800,526932306000000000,57442000000000,57442000000000
4670,0.006200,1.0796883989e-7,0.4369319652,28.954000,526989736000000000,57430000000000,57430000000000
4671,0.006200,1.0799155054e-7,0.4369942537,28.960200,527047154000000000,57418000000000,57418000000000
4672,0.006200,1.0801426359e-7,0.4370565422,28.966400,527104560000000000,57406000000000,57406000000000
4673,0.006200,1.0803697902e-7,0.4371188307,28.972600,527161954000000000,57394000000000,57394000000000
4674,0.006200,1.0805969684e-7,0.4371811192,28.978800,527219336000000000,57382000000000,57382000000000
4675,0.006200,1.0808241705e-7,0.4372434077,28.985000,527276705000000000,57369000000000,57369000000000
4676,0.006200,1.0810513965e-7,0.4373056962,28.991200,527334063000000000,57358000000000,57358000000000
4677,0.006200,1.0812786463e-7,0.4373679847,28.997400,527391409000000000,57346000000000,57346000000000
4678,0.006200,1.0815059201e-7,0.4374302732,29.003600,527448742000000000,57333000000000,57333000000000
4679,0.006200,1.0817332177e-7,0.4374925617,29.009800,527506064000000000,57322000000000,57322000000000
4680,0.006200,1.0819605392e-7,0.4375548503,29.016000,527563373000000000,57309000000000,57309000000000
4681,0.006200,1.0821878846e-7,0.4376171388,29.022200,527620670000000000,57297000000000,57297000000000
4682,0.006200,1.0824152539e-7,0.4376794273,29.028400,527677956000000000,57286000000000,57286000000000
4683,0.006200,1.0826426470e-7,0.4377417158,29.034600,527735229000000000,57273000000000,57273000000000
